Wall time,Step,Value
1777350813.0818164,694800,1.845325095928274e-05
1777350836.449055,698400,1.9915962184313685e-05
1777350858.9071577,702000,1.5937868738546968e-05
1777350881.7098973,705600,2.1233223378658295e-05
1777350904.5321121,709200,2.2298252588370815e-05
1777350927.4357285,712800,1.869598781922832e-05
1777350950.1337874,716400,1.9384600818739273e-05
1777350973.2888439,720000,1.797286131477449e-05
1777350995.8074527,723600,1.7587053662282415e-05
1777351018.6641545,727200,1.8855433154385537e-05
1777351041.9587042,730800,1.9969091226812452e-05
1777351064.0110824,734400,1.91282215382671e-05
1777351085.967137,738000,1.873002838692628e-05
1777351107.962021,741600,1.7554140868014656e-05
1777351129.9348187,745200,1.8314247427042574e-05
1777351151.913546,748800,1.764345506671816e-05
1777351173.843734,752400,1.9937164324801415e-05
1777351195.713142,756000,1.905534190882463e-05
1777351217.6372278,759600,1.7327183741144836e-05
1777351239.5117562,763200,1.9584298570407555e-05
1777351261.3906906,766800,1.7063361156033352e-05
1777351283.6227224,770400,1.6326674085576087e-05
1777351305.6091523,774000,1.7047865185304545e-05
1777351327.6964626,777600,1.6705384041415527e-05
1777351350.0899777,781200,1.754352342686616e-05
1777351372.1343844,784800,1.7910771930473857e-05
1777351394.281411,788400,1.457479356758995e-05
1777351416.4117508,792000,1.6333136954926886e-05
1777351438.3239598,795600,1.684679045865778e-05
1777351460.207809,799200,1.871337190095801e-05
1777351482.3040392,802800,1.5886835171841085e-05
1777351504.23199,806400,1.5494337276322767e-05
1777351526.1719573,810000,1.7193011444760486e-05
1777351548.1486964,813600,1.679927299846895e-05
1777351570.1051886,817200,1.7406269762432203e-05
1777351592.0905588,820800,1.8164742868975736e-05
1777351614.077189,824400,1.6568485079915263e-05
1777351636.068994,828000,1.641142080188729e-05
1777351658.0415626,831600,1.557541690999642e-05
1777351679.9998472,835200,1.4582663425244391e-05
1777351702.1610093,838800,1.5939735021675006e-05
1777351724.1481955,842400,1.5966321370797232e-05
1777351746.2236931,846000,1.7225343981408514e-05
1777351768.4175134,849600,1.618711576156784e-05
1777351790.3708498,853200,1.6073599908850156e-05
1777351812.9980242,856800,1.3856569239578675e-05
1777351835.4416661,860400,1.5252023331413511e-05
1777351857.3475335,864000,1.574164161866065e-05
1777351879.2532628,867600,1.5137386071728542e-05
1777351901.1943262,871200,1.4628916687797755e-05
1777351923.196112,874800,1.4651999663328752e-05
1777351945.5532076,878400,1.56788773892913e-05
1777351967.4207287,882000,1.603907730896026e-05
1777351989.409001,885600,1.3867838788428344e-05
1777352011.2331991,889200,1.4264907804317772e-05
1777352033.2618825,892800,1.6545565813430585e-05
1777352055.2717333,896400,1.3939658856543247e-05
1777352077.4348593,900000,1.6840174794197083e-05
1777352099.510512,903600,1.3654882422997616e-05
1777352121.6778812,907200,1.6207352018682286e-05
1777352143.7396538,910800,1.650228296057321e-05
1777352165.6033442,914400,1.4151529285300057e-05
1777352187.6886773,918000,1.56638980115531e-05
1777352209.6362286,921600,1.3760200090473518e-05
1777352231.5552773,925200,1.5352305126725696e-05
1777352253.5970893,928800,1.5295363482437097e-05
1777352275.420539,932400,1.64312787092058e-05
1777352297.7932963,936000,1.4487839507637545e-05
1777352319.7190244,939600,1.4062336049391888e-05
1777352341.6242595,943200,1.4383721463673282e-05
1777352363.6678112,946800,1.622984382265713e-05
1777352385.7416456,950400,1.4431559975491837e-05
1777352407.8619804,954000,1.3718649825023022e-05
1777352430.1592343,957600,1.6045129086705856e-05
1777352452.078078,961200,1.4142262443783693e-05
1777352474.0237324,964800,1.4739973266841844e-05
1777352496.1453707,968400,1.148799856309779e-05
1777352517.8751626,972000,1.3082735677016899e-05
1777352539.7890012,975600,1.4092628589423839e-05
1777352561.547135,979200,1.407474155712407e-05
1777352583.3165112,982800,1.2957217222719919e-05
1777352605.293202,986400,1.5661607903894037e-05
1777352627.0777342,990000,1.4200751138560008e-05
1777352648.8635736,993600,1.313724624196766e-05
1777352686.620777,997200,1.3952780136605725e-05
1777352708.8119235,1000800,1.2220595635881182e-05
1777352730.6353648,1004400,1.2397621503623668e-05
1777352752.6117089,1008000,1.3953059351479169e-05
1777352774.6354523,1011600,1.5151667867030483e-05
1777352796.6985283,1015200,1.2556619367387611e-05
1777352818.627215,1018800,1.390321813232731e-05
1777352840.7308328,1022400,1.4347977412398905e-05
1777352862.6813943,1026000,1.1699245987983886e-05
1777352884.5500388,1029600,1.317029364145128e-05
1777352906.480577,1033200,1.2636536666832399e-05
1777352928.3080816,1036800,1.4070419638301246e-05
1777352950.3752983,1040400,1.3468276847561356e-05
1777352972.5580912,1044000,1.559099109726958e-05
1777352994.7797048,1047600,1.3086088074487634e-05
1777353016.6800585,1051200,1.4035135791345965e-05
1777353038.754773,1054800,1.3175786989449989e-05
1777353060.629761,1058400,1.1412266758270562e-05
1777353082.6636002,1062000,1.2657530533033423e-05
1777353104.6410503,1065600,1.229318786499789e-05
1777353126.6712086,1069200,1.2389151379466057e-05
1777353148.7266252,1072800,1.4317571185529232e-05
1777353170.5319245,1076400,1.2573707863339223e-05
1777353192.453521,1080000,1.3465066331264097e-05
1777353214.3871384,1083600,1.3393219887802843e-05
1777353236.1832666,1087200,1.2995044016861357e-05
1777353258.0673323,1090800,1.4122090760793071e-05
1777353280.1886752,1094400,1.2486062587413471e-05
1777353301.9603798,1098000,1.3285316526889801e-05
1777353323.940068,1101600,1.1519346116983797e-05
1777353345.7464676,1105200,1.369783149129944e-05
1777353367.5322266,1108800,1.4346108400786761e-05
1777353389.3420227,1112400,1.0780406228150241e-05
1777353411.195098,1116000,1.1631611414486542e-05
1777353433.0326169,1119600,1.3670664884557482e-05
1777353454.9029038,1123200,1.1584324965951964e-05
1777353476.9024181,1126800,1.1585002539504785e-05
1777353498.8093004,1130400,1.2631279787456151e-05
1777353520.6593566,1134000,1.1501211702125147e-05
1777353542.5991864,1137600,1.1247260772506706e-05
1777353564.60983,1141200,1.1963601536990609e-05
1777353586.7413635,1144800,1.2784415048372466e-05
1777353608.8910139,1148400,1.2678418897849042e-05
1777353630.8423517,1152000,1.4124425433692522e-05
1777353666.4719183,1155600,1.2715382581518497e-05
1777353688.6226943,1159200,1.1842820640595164e-05
1777353710.470599,1162800,1.1599315257626586e-05
1777353732.5544453,1166400,1.3362624486035202e-05
1777353754.5279846,1170000,1.1604945939325262e-05
1777353776.370543,1173600,1.0925877177214716e-05
1777353798.5032222,1177200,1.1572511539270636e-05
1777353820.8376343,1180800,1.1485641152830794e-05
1777353843.052351,1184400,1.3192389815230854e-05
1777353865.0804532,1188000,1.2939601219841279e-05
1777353887.0966897,1191600,1.1074967005697545e-05
1777353918.3102143,1195200,1.1889611414517276e-05
1777353940.3045232,1198800,1.1442990398791153e-05
1777353962.2496932,1202400,1.2239356692589354e-05
1777353984.3214083,1206000,1.1734445251931902e-05
1777354006.1030998,1209600,1.2332141523074824e-05
1777354027.9789977,1213200,1.1999570233456325e-05
1777354049.9500246,1216800,1.1220428859815001e-05
1777354071.8318324,1220400,1.1772906873375177e-05
1777354093.6790795,1224000,1.2778590644302312e-05
1777354115.5256763,1227600,1.1426351193222217e-05
1777354137.3328946,1231200,1.1142671610286925e-05
1777354159.1713212,1234800,1.2261773917998653e-05
1777354181.247186,1238400,1.1155376341775991e-05
1777354203.1938624,1242000,9.909326763590798e-06
